0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	1
66	1
67	1
68	0
69	4
70	7
71	26
72	60
73	72
74	61
75	62
76	64
77	64
78	63
79	55
80	64
81	66
82	65
83	58
84	76
85	62
86	66
87	66
88	65
89	47
90	84
91	58
92	68
93	82
94	78
95	66
96	81
97	55
98	75
99	66
100	76
101	60
102	70
103	76
104	69
105	72
106	68
107	64
108	70
109	81
110	75
111	58
112	86
113	63
114	77
115	91
116	65
117	69
118	77
119	83
120	85
121	66
122	69
123	99
124	67
125	95
126	86
127	91
128	79
129	64
130	87
131	80
132	98
133	100
134	102
135	92
136	97
137	88
138	91
139	71
140	94
141	83
142	111
143	95
144	90
145	88
146	96
147	93
148	76
149	89
150	101
151	107
152	107
153	95
154	120
155	115
156	114
157	101
158	103
159	123
160	122
161	121
162	124
163	114
164	114
165	109
166	109
167	122
168	134
169	121
170	132
171	124
172	108
173	132
174	137
175	128
176	130
177	133
178	138
179	154
180	164
181	130
182	126
183	152
184	136
185	146
186	159
187	163
188	157
189	170
190	136
191	188
192	163
193	157
194	143
195	164
196	194
197	173
198	208
199	179
200	191
201	184
202	209
203	179
204	197
205	202
206	175
207	163
208	202
209	215
210	220
211	203
212	203
213	226
214	227
215	231
216	205
217	213
218	240
219	214
220	257
221	210
222	262
223	256
224	225
225	257
226	292
227	272
228	305
229	271
230	276
231	286
232	292
233	285
234	319
235	330
236	321
237	321
238	362
239	340
240	332
241	348
242	371
243	379
244	410
245	390
246	355
247	382
248	402
249	388
250	371
251	415
252	456
253	438
254	446
255	474
256	435
257	460
258	493
259	501
260	501
261	515
262	591
263	559
264	558
265	575
266	601
267	592
268	637
269	666
270	649
271	670
272	702
273	726
274	726
275	800
276	752
277	789
278	754
279	865
280	834
281	843
282	942
283	921
284	896
285	981
286	962
287	1034
288	1037
289	1098
290	1132
291	1141
292	1217
293	1241
294	1335
295	1394
296	1360
297	1348
298	1418
299	1492
300	1550
301	1613
302	1589
303	1722
304	1758
305	1892
306	1906
307	2038
308	2100
309	2074
310	2159
311	2282
312	2345
313	2418
314	2572
315	2566
316	2688
317	2718
318	2779
319	2956
320	3111
321	3041
322	3138
323	3306
324	3338
325	3520
326	3596
327	3658
328	3961
329	4045
330	3975
331	4204
332	4277
333	4349
334	4414
335	4591
336	4595
337	4728
338	4818
339	4860
340	5044
341	5203
342	5115
343	5384
344	5380
345	5440
346	5484
347	5663
348	5569
349	5761
350	5717
351	5789
352	5895
353	6075
354	6118
355	6098
356	5942
357	6113
358	5889
359	5919
360	6137
361	5965
362	5995
363	5869
364	6030
365	5968
366	5901
367	5788
368	5889
369	5713
370	5718
371	5668
372	5634
373	5445
374	5515
375	5383
376	5084
377	5118
378	5030
379	4965
380	4857
381	4724
382	4696
383	4632
384	4473
385	4357
386	4085
387	4189
388	3935
389	3798
390	3782
391	3661
392	3584
393	3485
394	3376
395	3193
396	3169
397	3072
398	3118
399	2861
400	2818
401	2716
402	2628
403	2596
404	2559
405	2444
406	2459
407	2266
408	2227
409	2169
410	2174
411	2156
412	1941
413	1946
414	1892
415	1800
416	1735
417	1786
418	1709
419	1622
420	1630
421	1619
422	1540
423	1556
424	1413
425	1532
426	1414
427	1369
428	1378
429	1333
430	1350
431	1305
432	1222
433	1205
434	1190
435	1144
436	1178
437	1058
438	1105
439	1048
440	1029
441	983
442	1024
443	957
444	895
445	925
446	938
447	874
448	858
449	846
450	828
451	773
452	786
453	754
454	729
455	667
456	679
457	672
458	640
459	612
460	618
461	623
462	549
463	559
464	553
465	495
466	508
467	526
468	474
469	423
470	465
471	429
472	397
473	395
474	410
475	372
476	383
477	354
478	361
479	331
480	307
481	291
482	274
483	262
484	250
485	268
486	263
487	259
488	235
489	211
490	227
491	225
492	188
493	196
494	193
