0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	6
72	2
73	4
74	2
75	10
76	9
77	9
78	3
79	7
80	8
81	4
82	2
83	4
84	4
85	7
86	6
87	7
88	8
89	3
90	14
91	13
92	4
93	7
94	6
95	8
96	10
97	8
98	12
99	8
100	10
101	7
102	10
103	9
104	12
105	12
106	12
107	9
108	9
109	15
110	14
111	18
112	15
113	12
114	10
115	8
116	10
117	11
118	12
119	14
120	16
121	15
122	10
123	12
124	13
125	7
126	15
127	18
128	18
129	20
130	25
131	15
132	13
133	25
134	31
135	17
136	21
137	19
138	26
139	17
140	31
141	13
142	25
143	28
144	20
145	25
146	21
147	20
148	25
149	35
150	20
151	24
152	23
153	31
154	28
155	22
156	29
157	33
158	26
159	37
160	27
161	26
162	35
163	33
164	36
165	27
166	18
167	25
168	34
169	37
170	41
171	34
172	33
173	37
174	28
175	35
176	36
177	29
178	62
179	54
180	55
181	37
182	58
183	54
184	58
185	49
186	43
187	57
188	44
189	39
190	58
191	27
192	68
193	45
194	61
195	59
196	56
197	57
198	61
199	52
200	61
201	59
202	63
203	73
204	81
205	62
206	73
207	79
208	64
209	55
210	72
211	59
212	66
213	85
214	75
215	74
216	77
217	85
218	73
219	69
220	76
221	75
222	79
223	89
224	99
225	80
226	88
227	82
228	87
229	87
230	93
231	98
232	106
233	101
234	97
235	109
236	132
237	110
238	109
239	111
240	110
241	139
242	111
243	119
244	135
245	120
246	130
247	142
248	129
249	128
250	125
251	146
252	136
253	174
254	143
255	150
256	123
257	154
258	152
259	168
260	165
261	194
262	180
263	159
264	183
265	183
266	185
267	196
268	193
269	190
270	217
271	221
272	209
273	228
274	214
275	231
276	232
277	269
278	285
279	255
280	257
281	293
282	277
283	283
284	315
285	296
286	333
287	288
288	361
289	358
290	346
291	385
292	373
293	394
294	420
295	412
296	417
297	438
298	443
299	447
300	415
301	479
302	531
303	518
304	535
305	544
306	609
307	628
308	626
309	643
310	645
311	681
312	706
313	753
314	773
315	763
316	825
317	847
318	852
319	840
320	925
321	929
322	953
323	1021
324	1018
325	1038
326	1111
327	1133
328	1156
329	1212
330	1204
331	1304
332	1256
333	1364
334	1327
335	1451
336	1424
337	1460
338	1523
339	1553
340	1584
341	1646
342	1657
343	1707
344	1661
345	1795
346	1818
347	1894
348	1799
349	1839
350	1923
351	1967
352	1950
353	1920
354	2008
355	2050
356	1977
357	2069
358	2017
359	2027
360	2077
361	2086
362	2045
363	1998
364	1990
365	2116
366	2044
367	2047
368	2143
369	2055
370	2029
371	2032
372	1968
373	1896
374	2017
375	1917
376	1923
377	1859
378	1777
379	1824
380	1838
381	1750
382	1733
383	1728
384	1712
385	1638
386	1635
387	1556
388	1516
389	1544
390	1471
391	1462
392	1440
393	1391
394	1352
395	1338
396	1169
397	1293
398	1198
399	1180
400	1179
401	1084
402	1069
403	1000
404	991
405	983
406	940
407	946
408	906
409	888
410	820
411	784
412	779
413	767
414	743
415	721
416	697
417	668
418	661
419	660
420	628
421	600
422	580
423	583
424	558
425	581
426	607
427	482
428	497
429	505
430	502
431	483
432	498
433	461
434	455
435	438
436	407
437	429
438	447
439	414
440	370
441	404
442	392
443	385
444	347
445	353
446	342
447	310
448	352
449	342
450	298
451	292
452	302
453	275
454	283
455	278
456	288
457	304
458	245
459	238
460	271
461	235
462	225
463	221
464	242
465	228
466	195
467	191
468	197
469	187
470	183
471	177
472	172
473	148
474	163
475	153
476	127
477	121
478	137
479	118
480	133
481	131
482	115
483	138
484	139
485	105
486	107
487	104
488	97
489	99
490	82
491	110
492	83
493	100
494	77
495	79
496	89
497	70
498	77
499	67
500	69
501	63
502	59
503	58
504	75
505	68
506	59
507	51
508	56
509	58
510	60
511	61
512	54
513	47
