0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	7
86	19
87	42
88	29
89	26
90	26
91	35
92	38
93	28
94	32
95	28
96	14
97	22
98	25
99	33
100	28
101	24
102	30
103	38
104	23
105	50
106	24
107	22
108	29
109	24
110	26
111	32
112	40
113	33
114	28
115	28
116	32
117	23
118	41
119	26
120	30
121	30
122	34
123	29
124	21
125	28
126	29
127	30
128	31
129	22
130	25
131	29
132	27
133	25
134	29
135	34
136	29
137	32
138	34
139	34
140	33
141	25
142	37
143	25
144	28
145	23
146	24
147	28
148	25
149	30
150	25
151	29
152	27
153	22
154	31
155	37
156	38
157	28
158	34
159	33
160	42
161	33
162	28
163	28
164	29
165	34
166	30
167	31
168	25
169	38
170	35
171	20
172	32
173	33
174	24
175	29
176	33
177	40
178	31
179	18
180	32
181	43
182	30
183	34
184	32
185	35
186	26
187	32
188	28
189	36
190	27
191	31
192	41
193	46
194	35
195	36
196	27
197	39
198	26
199	40
200	22
201	26
202	32
203	25
204	23
205	36
206	32
207	37
208	35
209	19
210	35
211	32
212	31
213	27
214	37
215	28
216	32
217	29
218	22
219	30
220	21
221	33
222	27
223	33
224	31
225	29
226	29
227	46
228	43
229	22
230	34
231	34
232	34
233	38
234	37
235	29
236	23
237	33
238	30
239	35
240	37
241	37
242	28
243	32
244	34
245	41
246	42
247	30
248	32
249	35
250	28
251	32
252	42
253	25
254	31
255	31
256	37
257	25
258	28
259	31
260	27
261	40
262	35
263	30
264	32
265	27
266	34
267	36
268	33
269	28
270	21
271	26
272	32
273	43
274	34
275	38
276	35
277	34
278	29
279	29
280	30
281	32
282	28
283	40
284	28
285	27
286	26
287	34
288	41
289	40
290	31
291	40
292	29
293	36
294	40
295	43
296	41
297	46
298	51
299	28
300	41
301	25
302	36
303	36
304	29
305	35
306	51
307	44
308	38
309	25
310	49
311	25
312	37
313	25
314	42
315	32
316	37
317	33
318	27
319	29
320	35
321	34
322	35
323	29
324	28
325	35
326	33
327	33
328	40
329	41
330	29
331	33
332	43
333	34
334	34
335	31
336	36
337	38
338	36
339	29
340	33
341	43
342	32
343	34
344	38
345	36
346	31
347	28
348	35
349	25
350	37
351	46
352	41
353	33
354	36
355	24
356	25
357	26
358	31
359	47
360	30
361	32
362	37
363	34
364	36
365	33
366	28
367	46
368	36
369	38
370	27
371	40
372	34
373	33
374	31
375	27
376	31
377	38
378	39
379	37
380	35
381	30
382	43
383	38
384	42
385	36
386	45
387	36
388	32
389	37
390	36
391	44
392	32
393	23
394	40
395	34
396	42
397	42
398	28
399	37
400	44
401	43
402	32
403	37
404	39
405	35
406	37
407	36
408	38
409	28
410	32
411	33
412	29
413	28
414	31
415	42
416	39
417	33
418	44
419	31
420	26
421	32
422	38
423	39
424	29
425	43
426	30
427	28
428	32
429	45
430	30
431	32
432	53
433	26
434	44
435	34
436	29
437	28
438	27
439	47
440	43
441	37
442	39
443	34
444	27
445	40
446	41
447	34
448	40
449	41
450	37
451	45
452	37
453	49
454	38
455	31
456	40
457	29
458	32
459	36
460	50
461	44
462	39
463	31
464	39
465	33
466	33
467	29
468	39
469	43
470	34
471	32
472	31
473	24
474	34
475	43
476	36
477	27
478	50
479	35
480	37
481	35
482	36
483	30
484	38
485	53
486	42
487	47
488	42
489	39
490	43
491	47
492	39
493	48
494	27
495	30
496	42
497	34
498	47
499	34
500	30
501	40
502	42
503	39
504	35
505	46
506	36
507	41
508	32
509	47
510	44
511	38
512	44
513	53
514	44
515	47
516	38
517	47
518	43
519	37
520	39
521	32
522	52
523	46
524	57
525	42
526	40
527	48
528	43
529	44
530	52
531	48
532	51
533	48
