0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	2
85	14
86	85
87	121
88	150
89	123
90	148
91	104
92	123
93	97
94	101
95	97
96	99
97	101
98	97
99	85
100	64
101	74
102	50
103	50
104	63
105	46
106	36
107	52
108	35
109	31
110	40
111	28
112	42
113	30
114	36
115	36
116	33
117	24
118	25
119	35
120	39
121	36
122	28
123	35
124	31
125	41
126	44
127	43
128	32
129	38
130	41
131	44
132	41
133	33
134	39
135	43
136	57
137	56
138	37
139	36
140	40
141	27
142	33
143	38
144	42
145	44
146	46
147	38
148	28
149	30
150	23
151	28
152	22
153	20
154	24
155	25
156	22
157	25
158	27
159	27
160	20
161	17
162	23
163	18
164	20
165	16
166	21
167	19
168	19
169	16
170	15
171	10
172	11
173	22
174	21
175	20
176	21
177	11
178	19
179	21
180	17
181	16
182	15
183	25
184	16
185	19
186	17
187	16
188	19
189	14
190	18
191	16
192	17
193	25
194	20
195	16
196	21
197	28
198	19
199	22
200	22
201	25
202	18
203	24
204	25
205	30
206	31
207	28
208	19
209	26
210	25
211	36
212	29
213	43
214	26
215	22
216	36
217	21
218	21
219	27
220	31
221	34
222	37
223	30
224	26
225	27
226	30
227	31
228	26
229	23
230	28
231	30
232	31
233	35
234	30
235	28
236	16
237	25
238	24
239	32
240	30
241	28
242	27
243	22
244	19
245	27
246	18
247	22
248	23
249	23
250	38
251	21
252	25
253	35
254	24
255	24
256	28
257	25
258	22
259	27
260	25
261	29
262	30
263	38
264	33
265	39
266	37
267	46
268	39
269	43
270	43
271	45
272	37
273	50
274	49
275	62
276	52
277	49
278	47
279	65
280	59
281	74
282	69
283	70
284	86
285	78
286	85
287	106
288	100
289	99
290	122
291	117
292	107
293	137
294	140
295	126
296	143
297	144
298	150
299	166
300	163
301	209
302	207
303	204
304	198
305	193
306	238
307	269
308	244
309	255
310	235
311	286
312	290
313	287
314	315
315	276
316	294
317	326
318	300
319	335
320	338
321	353
322	369
323	385
324	400
325	369
326	408
327	392
328	372
329	364
330	399
331	396
332	393
333	395
334	352
335	368
336	369
337	360
338	362
339	352
340	362
341	378
342	350
343	351
344	316
345	331
346	293
347	303
348	313
349	306
350	324
351	271
352	233
353	265
354	263
355	232
356	231
357	205
358	238
359	210
360	193
361	187
362	154
363	185
364	153
365	209
366	171
367	152
368	146
369	189
370	144
371	157
372	145
373	125
374	142
375	135
376	161
377	147
378	122
379	120
380	132
381	135
382	113
383	128
384	118
385	109
386	103
387	112
388	115
389	97
390	112
391	103
392	90
393	94
394	73
395	97
396	93
397	96
398	66
399	68
400	73
401	77
402	72
403	74
404	69
405	66
406	69
407	66
408	70
409	66
410	46
411	47
412	55
413	51
414	47
415	39
416	47
417	37
418	36
419	38
420	42
421	46
422	32
423	34
424	30
425	33
426	22
427	29
428	43
429	34
430	38
431	30
432	21
433	37
434	30
435	28
436	29
437	33
438	20
439	21
440	38
441	22
442	18
443	19
444	26
445	25
446	15
447	24
448	25
449	23
450	31
451	23
452	15
453	22
454	28
455	20
456	20
457	28
458	13
459	22
460	17
461	16
462	15
463	16
464	11
465	16
466	18
467	13
468	25
469	20
470	24
471	12
472	19
473	19
474	18
475	18
476	20
477	15
478	15
479	18
480	21
481	19
482	20
483	25
484	33
485	22
486	22
487	20
488	20
489	26
490	19
491	24
492	21
493	14
494	23
495	20
496	17
497	19
498	20
499	21
500	26
501	15
502	13
503	21
504	13
505	20
506	20
507	14
508	14
509	33
510	15
511	23
512	23
513	32
514	24
515	28
516	27
517	15
518	32
519	19
520	31
521	23
522	19
523	23
524	24
525	21
526	19
527	17
528	35
529	28
530	27
531	27
532	18
533	23
